progress_id,student_id,module_id,course_id,start_date,completion_date,completion_status,time_spent_hours,progress_percentage
PRG0000294,STU00013,MOD00012,CRS002,2025-09-28,2025-11-13,In Progress,9.34,62
PRG0000295,STU00013,MOD00013,CRS002,2025-09-10,2025-11-08,In Progress,1.73,4
PRG0000296,STU00013,MOD00014,CRS002,2025-09-20,2025-10-05,Completed,3.44,100
PRG0000297,STU00013,MOD00015,CRS002,2025-09-22,2025-10-09,Completed,5.93,48
PRG0000298,STU00013,MOD00016,CRS002,2025-09-24,2025-09-12,In Progress,6.7,82
PRG0000299,STU00013,MOD00114,CRS015,2025-12-04,2025-12-24,Completed,1.13,28
PRG0000300,STU00013,MOD00115,CRS015,2025-12-12,2025-12-29,Completed,1.22,15
PRG0000301,STU00013,MOD00116,CRS015,2025-12-26,2026-02-13,In Progress,4.37,6
PRG0000302,STU00013,MOD00119,CRS015,2025-12-26,2026-03-01,Completed,5.51,34
PRG0000303,STU00013,MOD00155,CRS020,2025-10-31,2025-12-23,In Progress,7.31,16
PRG0000304,STU00013,MOD00156,CRS020,2025-10-22,2025-10-23,Completed,1.38,46
PRG0000305,STU00013,MOD00157,CRS020,2025-10-08,2025-12-09,Completed,3.9,75
PRG0000306,STU00013,MOD00158,CRS020,2025-10-27,2025-11-28,In Progress,1.3,49
PRG0000307,STU00013,MOD00159,CRS020,2025-10-18,2026-01-03,Completed,14.29,97
PRG0000308,STU00013,MOD00073,CRS010,2026-04-23,2026-04-25,Completed,8.32,33
PRG0000309,STU00013,MOD00074,CRS010,2026-04-07,2026-04-19,In Progress,6.62,3
PRG0000310,STU00013,MOD00075,CRS010,2026-04-25,2026-06-17,Completed,7.43,24
PRG0000311,STU00013,MOD00076,CRS010,2026-04-07,2026-04-18,Completed,2.63,15
PRG0000312,STU00013,MOD00077,CRS010,2026-04-07,2026-06-06,In Progress,6.87,11
PRG0000313,STU00013,MOD00079,CRS010,2026-04-19,2026-05-18,Completed,2.1,49
PRG0000314,STU00013,MOD00080,CRS010,2026-04-19,2026-06-03,Completed,1.43,9
PRG0000315,STU00013,MOD00105,CRS014,2025-10-03,2025-11-28,Completed,6.28,64
PRG0000316,STU00013,MOD00106,CRS014,2025-09-09,2025-11-23,Completed,4.43,55
PRG0000317,STU00013,MOD00107,CRS014,2025-09-28,2025-11-10,Completed,3.27,95
PRG0000318,STU00013,MOD00108,CRS014,2025-09-13,2025-11-26,Completed,2.21,35
PRG0000319,STU00013,MOD00109,CRS014,2025-10-02,2025-11-16,In Progress,12.82,58
PRG0000320,STU00013,MOD00110,CRS014,2025-09-16,2025-09-08,Completed,2.23,39
PRG0000321,STU00013,MOD00111,CRS014,2025-10-04,2025-10-03,In Progress,5.7,91
PRG0000322,STU00013,MOD00112,CRS014,2025-09-21,2025-11-18,Completed,9.57,18
PRG0000323,STU00014,MOD00073,CRS010,2025-07-13,2025-07-14,Completed,2.84,19
PRG0000324,STU00014,MOD00074,CRS010,2025-06-29,2025-08-28,Completed,1.59,18
PRG0000325,STU00014,MOD00075,CRS010,2025-07-07,2025-07-20,In Progress,11.67,86
PRG0000326,STU00014,MOD00076,CRS010,2025-06-30,2025-07-19,Completed,1.38,8
PRG0000327,STU00014,MOD00077,CRS010,2025-07-09,2025-08-11,Not Started,7.43,75
PRG0000328,STU00014,MOD00078,CRS010,2025-07-05,2025-07-13,Completed,2.58,72
PRG0000329,STU00014,MOD00079,CRS010,2025-07-15,2025-09-08,Completed,2.38,81
PRG0000330,STU00014,MOD00080,CRS010,2025-07-16,2025-07-07,Completed,2.67,2
PRG0000331,STU00014,MOD00122,CRS016,2025-07-28,2025-09-27,Not Started,2.43,13
PRG0000332,STU00014,MOD00123,CRS016,2025-07-15,2025-08-29,Not Started,13.05,36
PRG0000333,STU00014,MOD00124,CRS016,2025-07-12,2025-09-26,Completed,5.09,88
PRG0000334,STU00014,MOD00127,CRS016,2025-08-02,2025-10-05,Completed,4.18,25
PRG0000335,STU00014,MOD00128,CRS016,2025-07-12,2025-09-25,In Progress,3.74,30
PRG0000336,STU00014,MOD00017,CRS003,2025-05-30,2025-08-19,Not Started,4.61,3
PRG0000337,STU00014,MOD00018,CRS003,2025-06-24,2025-06-19,Completed,4.41,17
PRG0000338,STU00014,MOD00019,CRS003,2025-06-11,2025-06-15,Not Started,1.39,14
PRG0000339,STU00014,MOD00020,CRS003,2025-06-05,2025-08-22,Completed,2.75,83
PRG0000340,STU00014,MOD00021,CRS003,2025-05-25,2025-06-10,In Progress,8.38,4
PRG0000341,STU00014,MOD00022,CRS003,2025-05-29,2025-06-09,Completed,11.57,51
PRG0000342,STU00014,MOD00023,CRS003,2025-06-03,2025-08-11,In Progress,6.04,50
PRG0000343,STU00014,MOD00024,CRS003,2025-06-16,2025-07-15,Completed,3.35,20
PRG0000344,STU00014,MOD00153,CRS020,2025-07-01,2025-09-09,Not Started,12.97,11
PRG0000345,STU00014,MOD00154,CRS020,2025-06-23,2025-08-01,Completed,6.84,35
PRG0000346,STU00014,MOD00158,CRS020,2025-06-15,2025-08-26,Not Started,5.2,2
PRG0000347,STU00014,MOD00090,CRS012,2025-12-03,2026-02-02,Completed,1.75,41
PRG0000348,STU00014,MOD00093,CRS012,2025-12-03,2025-12-18,Completed,2.31,33
PRG0000349,STU00014,MOD00095,CRS012,2025-12-11,2026-01-22,Completed,2.45,3
PRG0000350,STU00014,MOD00096,CRS012,2025-11-30,2026-01-28,In Progress,8.45,44
PRG0000351,STU00015,MOD00145,CRS019,2025-06-19,2025-08-22,Completed,2.24,79
PRG0000352,STU00015,MOD00146,CRS019,2025-06-11,2025-07-31,In Progress,3.33,8
PRG0000353,STU00015,MOD00147,CRS019,2025-06-27,2025-07-12,In Progress,4.76,13
PRG0000354,STU00015,MOD00148,CRS019,2025-06-28,2025-08-01,In Progress,11.88,77
PRG0000355,STU00015,MOD00149,CRS019,2025-06-29,2025-06-01,In Progress,4.53,88
PRG0000356,STU00015,MOD00150,CRS019,2025-06-24,2025-08-02,In Progress,4.44,28
PRG0000357,STU00015,MOD00151,CRS019,2025-06-10,2025-06-25,In Progress,1.31,25
PRG0000358,STU00015,MOD00152,CRS019,2025-06-08,2025-06-28,Completed,2.69,64
PRG0000359,STU00016,MOD00107,CRS014,2026-01-05,2026-01-24,Completed,6.06,64
PRG0000360,STU00016,MOD00109,CRS014,2025-12-11,2026-01-01,In Progress,8.75,79
PRG0000361,STU00016,MOD00110,CRS014,2025-12-25,2026-02-06,Completed,2.84,17
PRG0000362,STU00016,MOD00112,CRS014,2025-12-24,2025-12-29,Completed,5.65,55
PRG0000363,STU00016,MOD00065,CRS009,2025-06-02,2025-08-04,Not Started,3.52,43
PRG0000364,STU00016,MOD00066,CRS009,2025-06-14,2025-07-24,Completed,4.16,24
PRG0000365,STU00016,MOD00067,CRS009,2025-06-23,2025-06-10,In Progress,3.35,93
PRG0000366,STU00016,MOD00068,CRS009,2025-06-15,2025-06-29,Completed,1.13,2
PRG0000367,STU00016,MOD00069,CRS009,2025-06-28,2025-06-23,In Progress,5.72,28
PRG0000368,STU00016,MOD00070,CRS009,2025-06-18,2025-08-13,Not Started,4.76,69
PRG0000369,STU00016,MOD00071,CRS009,2025-06-22,2025-08-12,Completed,4.13,11
PRG0000370,STU00016,MOD00072,CRS009,2025-06-12,2025-06-18,Completed,5.05,74
PRG0000371,STU00016,MOD00115,CRS015,2025-06-24,2025-08-03,Completed,2.53,85
PRG0000372,STU00016,MOD00117,CRS015,2025-06-25,2025-06-03,Not Started,1.61,61
PRG0000373,STU00016,MOD00001,CRS001,2026-05-02,2026-04-14,Completed,10.25,66
PRG0000374,STU00016,MOD00002,CRS001,2026-05-05,2026-04-15,Completed,3.18,77
PRG0000375,STU00016,MOD00003,CRS001,2026-04-26,2026-06-12,In Progress,4.28,58
PRG0000376,STU00016,MOD00005,CRS001,2026-04-15,2026-06-07,Completed,2.11,20
PRG0000377,STU00016,MOD00006,CRS001,2026-04-29,2026-04-17,Completed,5.87,2
PRG0000378,STU00016,MOD00008,CRS001,2026-05-02,2026-06-09,Completed,12.15,54
PRG0000379,STU00017,MOD00065,CRS009,2026-04-13,2026-05-28,Completed,1.6,66
PRG0000380,STU00017,MOD00066,CRS009,2026-04-02,2026-03-27,Completed,7.99,85
PRG0000381,STU00017,MOD00067,CRS009,2026-03-16,2026-04-25,In Progress,3.92,15
PRG0000382,STU00017,MOD00068,CRS009,2026-04-05,2026-05-31,In Progress,4.33,53
PRG0000383,STU00017,MOD00069,CRS009,2026-03-17,2026-03-21,Completed,7.87,8
PRG0000384,STU00017,MOD00070,CRS009,2026-04-02,2026-04-11,In Progress,3.26,57
PRG0000385,STU00017,MOD00071,CRS009,2026-04-06,2026-04-01,Completed,9.16,24
PRG0000386,STU00017,MOD00072,CRS009,2026-04-12,2026-06-02,Completed,4.94,95
PRG0000387,STU00017,MOD00049,CRS007,2026-03-28,2026-05-26,Completed,1.76,19
PRG0000388,STU00017,MOD00050,CRS007,2026-04-01,2026-04-13,Completed,2.3,61
PRG0000389,STU00017,MOD00051,CRS007,2026-04-11,2026-04-20,Completed,5.84,97
PRG0000390,STU00017,MOD00052,CRS007,2026-03-31,2026-04-01,Completed,2.61,12
PRG0000391,STU00017,MOD00053,CRS007,2026-03-26,2026-05-29,Completed,3.8,39
PRG0000392,STU00017,MOD00054,CRS007,2026-04-14,2026-04-22,In Progress,5.76,58
PRG0000393,STU00017,MOD00055,CRS007,2026-04-13,2026-04-10,Not Started,2.44,9
PRG0000394,STU00017,MOD00056,CRS007,2026-03-27,2026-06-06,Completed,1.23,74
PRG0000395,STU00017,MOD00153,CRS020,2026-03-27,2026-04-23,In Progress,8.77,8
PRG0000396,STU00017,MOD00154,CRS020,2026-03-30,2026-05-03,Completed,4.24,54
PRG0000397,STU00017,MOD00155,CRS020,2026-04-02,2026-05-09,Completed,7.05,22
PRG0000398,STU00017,MOD00156,CRS020,2026-03-18,2026-05-11,Completed,8.69,60
PRG0000399,STU00017,MOD00158,CRS020,2026-04-03,2026-06-07,Not Started,5.24,48
PRG0000400,STU00017,MOD00160,CRS020,2026-03-25,2026-06-07,In Progress,1.8,90
PRG0000401,STU00017,MOD00129,CRS017,2026-04-10,2026-03-27,Completed,1.43,24
PRG0000402,STU00017,MOD00130,CRS017,2026-03-29,2026-04-16,Not Started,5.41,47
PRG0000403,STU00017,MOD00131,CRS017,2026-04-08,2026-06-01,In Progress,1.57,72
PRG0000404,STU00017,MOD00132,CRS017,2026-03-25,2026-05-11,In Progress,3.77,44
PRG0000405,STU00017,MOD00133,CRS017,2026-04-11,2026-05-07,In Progress,4.17,2
PRG0000406,STU00017,MOD00134,CRS017,2026-04-12,2026-06-05,Completed,3.96,32
PRG0000407,STU00017,MOD00135,CRS017,2026-04-05,2026-05-23,Not Started,5.63,5
PRG0000408,STU00017,MOD00136,CRS017,2026-03-27,2026-06-13,Completed,10.01,100
PRG0000409,STU00018,MOD00129,CRS017,2025-07-05,2025-07-02,In Progress,1.55,28
PRG0000410,STU00018,MOD00130,CRS017,2025-07-08,2025-07-25,Not Started,3.53,36
PRG0000411,STU00018,MOD00131,CRS017,2025-07-10,2025-08-31,Completed,3.61,31
PRG0000412,STU00018,MOD00132,CRS017,2025-06-29,2025-08-17,Completed,4.24,24
PRG0000413,STU00018,MOD00133,CRS017,2025-07-09,2025-08-25,Completed,7.5,68
PRG0000414,STU00018,MOD00134,CRS017,2025-07-10,2025-09-05,In Progress,2.35,13
PRG0000415,STU00018,MOD00135,CRS017,2025-07-27,2025-08-25,Not Started,7.86,23
PRG0000416,STU00018,MOD00136,CRS017,2025-07-17,2025-07-16,Completed,9.5,23
PRG0000417,STU00018,MOD00009,CRS002,2026-04-10,2026-05-26,Not Started,2.65,61
PRG0000418,STU00018,MOD00010,CRS002,2026-04-22,2026-05-29,Completed,2.28,21
PRG0000419,STU00018,MOD00011,CRS002,2026-04-22,2026-06-16,In Progress,3.31,86
PRG0000420,STU00018,MOD00012,CRS002,2026-04-11,2026-04-10,Completed,6.34,9
PRG0000421,STU00018,MOD00013,CRS002,2026-04-05,2026-05-26,Completed,5.35,56
PRG0000422,STU00018,MOD00014,CRS002,2026-04-14,2026-05-18,Completed,9.73,13
PRG0000423,STU00018,MOD00015,CRS002,2026-03-31,2026-04-05,Completed,6.17,30
PRG0000424,STU00018,MOD00016,CRS002,2026-03-27,2026-06-11,In Progress,4.19,45
PRG0000425,STU00018,MOD00105,CRS014,2025-11-05,2025-12-15,In Progress,7.65,82
PRG0000426,STU00018,MOD00106,CRS014,2025-11-21,2026-01-18,Completed,3.41,50
PRG0000427,STU00018,MOD00107,CRS014,2025-11-29,2025-11-22,Completed,4.59,81
PRG0000428,STU00018,MOD00108,CRS014,2025-11-28,2025-11-28,Completed,1.87,73
PRG0000429,STU00018,MOD00109,CRS014,2025-11-29,2025-12-14,Completed,8.78,7
PRG0000430,STU00018,MOD00110,CRS014,2025-11-26,2025-12-09,Completed,1.06,11
PRG0000431,STU00018,MOD00111,CRS014,2025-11-30,2025-12-21,Completed,5.14,60
PRG0000432,STU00018,MOD00112,CRS014,2025-12-04,2026-01-17,In Progress,11.93,49
PRG0000433,STU00018,MOD00081,CRS011,2025-12-29,2026-01-02,Completed,2.18,28
PRG0000434,STU00018,MOD00082,CRS011,2025-12-16,2026-02-25,Completed,11.85,11
PRG0000435,STU00018,MOD00083,CRS011,2025-12-14,2025-12-06,In Progress,2.44,49
PRG0000436,STU00018,MOD00084,CRS011,2025-12-18,2026-01-03,Completed,3.72,58
PRG0000437,STU00018,MOD00085,CRS011,2026-01-01,2026-01-30,Completed,2.85,21
PRG0000438,STU00018,MOD00086,CRS011,2025-12-05,2026-01-07,In Progress,3.06,82
PRG0000439,STU00018,MOD00087,CRS011,2026-01-01,2026-02-15,In Progress,2.26,27
PRG0000440,STU00018,MOD00088,CRS011,2025-12-03,2026-01-09,Completed,5.49,93
PRG0000441,STU00018,MOD00153,CRS020,2026-01-13,2026-01-11,In Progress,6.77,72
PRG0000442,STU00018,MOD00155,CRS020,2026-01-20,2026-01-24,In Progress,7.03,4
PRG0000443,STU00018,MOD00156,CRS020,2026-01-08,2026-02-06,Completed,6.52,87
PRG0000444,STU00018,MOD00159,CRS020,2026-01-19,2026-01-25,Not Started,12.92,77
PRG0000445,STU00018,MOD00160,CRS020,2026-01-08,2026-01-22,Completed,2.67,50
PRG0000446,STU00019,MOD00081,CRS011,2026-02-25,2026-04-11,Completed,1.06,7
PRG0000447,STU00019,MOD00082,CRS011,2026-02-13,2026-05-04,In Progress,8.0,85
PRG0000448,STU00019,MOD00083,CRS011,2026-02-15,2026-02-26,Completed,1.5,54
PRG0000449,STU00019,MOD00084,CRS011,2026-02-09,2026-03-30,In Progress,4.09,98
PRG0000450,STU00019,MOD00085,CRS011,2026-02-22,2026-04-12,In Progress,3.88,40
PRG0000451,STU00019,MOD00086,CRS011,2026-02-18,2026-04-12,Completed,4.4,31
PRG0000452,STU00019,MOD00087,CRS011,2026-02-14,2026-04-14,Not Started,2.3,49
PRG0000453,STU00019,MOD00088,CRS011,2026-03-05,2026-04-21,Completed,4.91,40
PRG0000454,STU00019,MOD00017,CRS003,2026-01-09,2026-02-16,In Progress,4.05,86
PRG0000455,STU00019,MOD00018,CRS003,2026-01-09,2026-04-04,In Progress,8.29,43
PRG0000456,STU00019,MOD00020,CRS003,2026-02-01,2026-04-02,Completed,2.74,41
PRG0000457,STU00019,MOD00021,CRS003,2026-01-20,2026-02-22,Completed,4.61,70
PRG0000458,STU00019,MOD00022,CRS003,2026-01-08,2026-02-20,Completed,4.77,26
PRG0000459,STU00019,MOD00023,CRS003,2026-01-17,2026-02-26,Completed,10.02,84
PRG0000460,STU00019,MOD00024,CRS003,2026-01-19,2026-03-12,Completed,12.33,73
PRG0000461,STU00019,MOD00105,CRS014,2026-01-15,2026-03-19,Completed,11.73,95
PRG0000462,STU00019,MOD00106,CRS014,2026-01-09,2026-03-05,Completed,3.94,37
PRG0000463,STU00019,MOD00107,CRS014,2026-01-09,2026-03-20,Completed,4.81,67
PRG0000464,STU00019,MOD00108,CRS014,2026-01-25,2026-03-13,Not Started,2.92,33
PRG0000465,STU00019,MOD00109,CRS014,2026-01-29,2026-03-26,In Progress,12.35,36
PRG0000466,STU00019,MOD00110,CRS014,2026-01-30,2026-03-05,Completed,2.17,11
PRG0000467,STU00019,MOD00111,CRS014,2026-01-08,2026-01-28,Completed,8.3,1
PRG0000468,STU00019,MOD00112,CRS014,2026-01-21,2026-04-02,Not Started,9.81,28
PRG0000469,STU00019,MOD00049,CRS007,2026-01-14,2026-01-27,Completed,4.82,100
PRG0000470,STU00019,MOD00050,CRS007,2026-01-29,2026-02-01,In Progress,10.26,93
PRG0000471,STU00019,MOD00051,CRS007,2026-01-11,2026-02-18,Completed,5.95,93
PRG0000472,STU00019,MOD00052,CRS007,2026-01-25,2026-02-20,In Progress,6.53,25
PRG0000473,STU00019,MOD00053,CRS007,2026-01-31,2026-02-21,Completed,2.8,44
PRG0000474,STU00019,MOD00054,CRS007,2026-01-22,2026-02-19,Completed,1.44,94
PRG0000475,STU00019,MOD00055,CRS007,2026-02-04,2026-02-05,In Progress,2.84,83
PRG0000476,STU00019,MOD00056,CRS007,2026-01-14,2026-01-27,In Progress,3.36,100
PRG0000477,STU00019,MOD00089,CRS012,2026-01-19,2026-03-15,Completed,10.15,51
PRG0000478,STU00019,MOD00090,CRS012,2026-02-02,2026-02-05,In Progress,1.95,39
PRG0000479,STU00019,MOD00091,CRS012,2026-01-13,2026-01-27,In Progress,6.86,28
PRG0000480,STU00019,MOD00092,CRS012,2026-01-24,2026-03-05,In Progress,14.63,67
PRG0000481,STU00019,MOD00093,CRS012,2026-01-26,2026-03-31,In Progress,3.01,3
PRG0000482,STU00019,MOD00094,CRS012,2026-02-04,2026-01-07,Completed,2.77,80
PRG0000483,STU00019,MOD00095,CRS012,2026-01-09,2026-01-29,In Progress,4.24,48
PRG0000484,STU00019,MOD00096,CRS012,2026-01-24,2026-02-01,In Progress,9.71,14
PRG0000485,STU00020,MOD00140,CRS018,2026-01-21,2026-02-23,Completed,1.92,67
PRG0000486,STU00020,MOD00141,CRS018,2026-01-27,2026-02-14,Completed,5.2,95
PRG0000487,STU00020,MOD00142,CRS018,2026-01-26,2026-02-11,Completed,1.01,78
PRG0000488,STU00020,MOD00144,CRS018,2026-01-08,2026-03-27,Completed,8.24,39
PRG0000489,STU00020,MOD00057,CRS008,2026-02-13,2026-03-20,In Progress,14.73,11
PRG0000490,STU00020,MOD00058,CRS008,2026-02-12,2026-03-03,Not Started,4.65,70
PRG0000491,STU00020,MOD00059,CRS008,2026-02-17,2026-02-10,Completed,2.76,5
PRG0000492,STU00020,MOD00060,CRS008,2026-01-23,2026-03-15,Completed,13.39,0
PRG0000493,STU00020,MOD00061,CRS008,2026-02-04,2026-03-15,Completed,10.22,69
PRG0000494,STU00020,MOD00062,CRS008,2026-02-09,2026-01-29,Completed,2.04,67
PRG0000495,STU00020,MOD00063,CRS008,2026-01-29,2026-01-29,Completed,7.27,7
PRG0000496,STU00020,MOD00064,CRS008,2026-01-27,2026-04-12,Completed,1.65,22
PRG0000497,STU00020,MOD00105,CRS014,2026-03-02,2026-04-04,Completed,10.36,8
PRG0000498,STU00020,MOD00106,CRS014,2026-03-09,2026-04-22,In Progress,1.44,81
PRG0000499,STU00020,MOD00107,CRS014,2026-03-12,2026-03-22,In Progress,2.79,52
PRG0000500,STU00020,MOD00108,CRS014,2026-03-09,2026-03-24,Completed,2.34,12
PRG0000501,STU00020,MOD00109,CRS014,2026-03-16,2026-03-03,Completed,11.22,66
PRG0000502,STU00020,MOD00110,CRS014,2026-02-23,2026-05-12,In Progress,1.37,39
PRG0000503,STU00020,MOD00111,CRS014,2026-03-15,2026-03-17,In Progress,6.22,86
PRG0000504,STU00020,MOD00112,CRS014,2026-03-02,2026-04-03,Not Started,9.15,37
PRG0000505,STU00020,MOD00017,CRS003,2025-08-18,2025-10-19,Completed,6.08,47
PRG0000506,STU00020,MOD00018,CRS003,2025-08-06,2025-08-31,Completed,7.11,70
PRG0000507,STU00020,MOD00020,CRS003,2025-09-03,2025-10-21,Completed,4.34,53
PRG0000508,STU00020,MOD00021,CRS003,2025-08-12,2025-08-06,Completed,4.52,38
PRG0000509,STU00020,MOD00022,CRS003,2025-09-02,2025-08-12,Completed,7.18,95
PRG0000510,STU00020,MOD00023,CRS003,2025-08-24,2025-08-08,Completed,5.34,50
PRG0000511,STU00020,MOD00024,CRS003,2025-08-28,2025-09-08,Completed,13.79,67
PRG0000512,STU00020,MOD00153,CRS020,2025-09-18,2025-10-17,Completed,6.68,79
PRG0000513,STU00020,MOD00154,CRS020,2025-09-06,2025-09-15,Completed,13.64,87
PRG0000514,STU00020,MOD00155,CRS020,2025-09-09,2025-09-14,Completed,6.08,13
PRG0000515,STU00020,MOD00156,CRS020,2025-10-06,2025-11-18,In Progress,3.42,72
PRG0000516,STU00020,MOD00157,CRS020,2025-09-28,2025-11-13,In Progress,2.64,98
PRG0000517,STU00020,MOD00158,CRS020,2025-09-23,2025-11-01,In Progress,2.5,69
PRG0000518,STU00020,MOD00159,CRS020,2025-09-20,2025-10-19,Completed,11.23,96
PRG0000519,STU00020,MOD00160,CRS020,2025-09-21,2025-10-19,Completed,3.76,81
PRG0000520,STU00021,MOD00017,CRS003,2025-12-06,2025-12-26,In Progress,3.79,71
PRG0000521,STU00021,MOD00018,CRS003,2025-12-20,2026-02-08,In Progress,12.41,1
PRG0000522,STU00021,MOD00022,CRS003,2026-01-01,2026-02-14,In Progress,1.41,46
PRG0000523,STU00021,MOD00024,CRS003,2025-12-12,2025-12-31,Completed,14.0,21
PRG0000524,STU00021,MOD00098,CRS013,2025-12-14,2026-03-10,In Progress,2.61,82
PRG0000525,STU00022,MOD00146,CRS019,2025-10-03,2025-10-19,In Progress,4.94,92
PRG0000526,STU00022,MOD00147,CRS019,2025-09-19,2025-10-13,In Progress,1.25,50
PRG0000527,STU00022,MOD00149,CRS019,2025-10-13,2025-12-08,In Progress,4.51,87
PRG0000528,STU00022,MOD00150,CRS019,2025-09-21,2025-12-15,Completed,2.68,100
PRG0000529,STU00022,MOD00151,CRS019,2025-09-27,2025-10-25,Completed,7.75,15
PRG0000530,STU00022,MOD00152,CRS019,2025-10-15,2025-09-24,In Progress,5.03,21
PRG0000531,STU00022,MOD00081,CRS011,2025-07-13,2025-09-09,In Progress,2.56,45
PRG0000532,STU00022,MOD00082,CRS011,2025-07-15,2025-07-28,Completed,5.34,67
PRG0000533,STU00022,MOD00083,CRS011,2025-06-28,2025-07-29,In Progress,1.36,18
PRG0000534,STU00022,MOD00084,CRS011,2025-07-18,2025-08-28,Not Started,1.7,67
PRG0000535,STU00022,MOD00085,CRS011,2025-06-28,2025-07-17,In Progress,2.26,18
PRG0000536,STU00022,MOD00086,CRS011,2025-07-21,2025-08-26,Not Started,4.44,0
PRG0000537,STU00022,MOD00087,CRS011,2025-06-24,2025-09-06,Completed,2.87,71
PRG0000538,STU00022,MOD00088,CRS011,2025-07-11,2025-08-13,In Progress,4.25,80
PRG0000539,STU00022,MOD00129,CRS017,2025-12-06,2026-01-26,Completed,2.98,89
PRG0000540,STU00022,MOD00130,CRS017,2025-12-18,2026-01-18,In Progress,2.9,28
PRG0000541,STU00022,MOD00131,CRS017,2025-12-16,2026-01-14,In Progress,1.98,0
PRG0000542,STU00022,MOD00132,CRS017,2025-12-23,2025-12-31,In Progress,3.31,44
PRG0000543,STU00022,MOD00133,CRS017,2025-12-20,2026-01-11,Completed,4.69,43
PRG0000544,STU00022,MOD00134,CRS017,2025-12-18,2026-01-29,In Progress,3.28,27
PRG0000545,STU00022,MOD00135,CRS017,2025-11-28,2025-12-01,Completed,8.96,75
PRG0000546,STU00022,MOD00136,CRS017,2025-12-18,2026-01-23,Completed,6.27,84
PRG0000547,STU00022,MOD00137,CRS018,2025-07-03,2025-08-10,Completed,2.52,39
PRG0000548,STU00022,MOD00138,CRS018,2025-07-18,2025-08-13,In Progress,2.12,1
PRG0000549,STU00022,MOD00139,CRS018,2025-06-29,2025-08-14,In Progress,14.18,42
PRG0000550,STU00022,MOD00140,CRS018,2025-07-04,2025-07-25,In Progress,1.22,82
PRG0000551,STU00022,MOD00141,CRS018,2025-07-11,2025-09-07,Completed,9.67,90
PRG0000552,STU00022,MOD00142,CRS018,2025-06-23,2025-07-10,Completed,1.57,9
PRG0000553,STU00022,MOD00143,CRS018,2025-07-14,2025-08-14,Completed,1.04,92
PRG0000554,STU00022,MOD00144,CRS018,2025-07-22,2025-08-16,Completed,5.94,19
PRG0000555,STU00022,MOD00041,CRS006,2025-09-05,2025-11-12,Completed,1.31,69
PRG0000556,STU00022,MOD00042,CRS006,2025-09-10,2025-11-11,Completed,4.61,4
PRG0000557,STU00022,MOD00043,CRS006,2025-09-15,2025-10-10,Completed,3.51,86
PRG0000558,STU00022,MOD00044,CRS006,2025-08-26,2025-10-21,In Progress,3.6,2
PRG0000559,STU00022,MOD00045,CRS006,2025-08-19,2025-11-12,In Progress,1.85,92
PRG0000560,STU00022,MOD00046,CRS006,2025-09-14,2025-08-21,In Progress,5.67,95
PRG0000561,STU00022,MOD00047,CRS006,2025-08-21,2025-10-14,Not Started,8.64,0
PRG0000562,STU00022,MOD00048,CRS006,2025-09-08,2025-08-18,In Progress,2.78,46
PRG0000563,STU00023,MOD00009,CRS002,2026-04-01,2026-06-03,Completed,2.88,93
PRG0000564,STU00023,MOD00010,CRS002,2026-04-09,2026-05-16,Completed,5.58,23
PRG0000565,STU00023,MOD00011,CRS002,2026-04-18,2026-04-16,In Progress,1.55,33
PRG0000566,STU00023,MOD00012,CRS002,2026-04-09,2026-06-08,In Progress,10.02,45
PRG0000567,STU00023,MOD00013,CRS002,2026-04-02,2026-06-04,Completed,1.88,78
PRG0000568,STU00023,MOD00014,CRS002,2026-03-24,2026-05-17,In Progress,2.89,89
PRG0000569,STU00023,MOD00015,CRS002,2026-03-31,2026-03-26,Completed,7.46,58
PRG0000570,STU00023,MOD00016,CRS002,2026-04-02,2026-05-20,Completed,10.92,81
PRG0000571,STU00024,MOD00009,CRS002,2026-02-28,2026-05-07,Completed,3.09,34
PRG0000572,STU00024,MOD00010,CRS002,2026-03-02,2026-04-09,Completed,7.37,63
PRG0000573,STU00024,MOD00011,CRS002,2026-03-14,2026-02-28,In Progress,3.03,58
PRG0000574,STU00024,MOD00012,CRS002,2026-03-14,2026-05-02,In Progress,4.2,7
PRG0000575,STU00024,MOD00013,CRS002,2026-02-24,2026-04-01,Completed,5.44,65
PRG0000576,STU00024,MOD00014,CRS002,2026-02-27,2026-03-08,In Progress,2.08,74
PRG0000577,STU00024,MOD00015,CRS002,2026-02-24,2026-02-21,Completed,1.69,86
PRG0000578,STU00024,MOD00016,CRS002,2026-02-19,2026-03-02,Not Started,9.49,45
PRG0000579,STU00025,MOD00089,CRS012,2026-02-28,2026-04-27,In Progress,6.42,20
PRG0000580,STU00025,MOD00090,CRS012,2026-03-23,2026-04-21,Completed,4.48,9
PRG0000581,STU00025,MOD00060,CRS008,2026-03-05,2026-05-18,In Progress,9.45,99
PRG0000582,STU00025,MOD00061,CRS008,2026-03-13,2026-04-08,Completed,12.04,80
PRG0000583,STU00025,MOD00122,CRS016,2026-03-31,2026-06-12,Completed,4.05,46
PRG0000584,STU00025,MOD00123,CRS016,2026-04-06,2026-06-07,Completed,11.76,86
PRG0000585,STU00025,MOD00125,CRS016,2026-03-31,2026-05-22,Not Started,1.32,34
PRG0000586,STU00025,MOD00126,CRS016,2026-04-11,2026-05-19,Completed,7.65,0
