progress_id,student_id,module_id,course_id,start_date,completion_date,completion_status,time_spent_hours,progress_percentage
PRG0000294,STU00018,MOD00045,CRS006,2026-02-24,2026-02-26,In Progress,1.55,68
PRG0000295,STU00018,MOD00046,CRS006,2026-02-23,2026-02-17,Completed,6.95,27
PRG0000296,STU00018,MOD00047,CRS006,2026-02-17,2026-03-12,Completed,10.46,20
PRG0000297,STU00018,MOD00048,CRS006,2026-02-28,2026-04-11,Completed,2.21,99
PRG0000298,STU00018,MOD00057,CRS008,2026-02-13,2026-04-06,Completed,1.48,47
PRG0000299,STU00018,MOD00058,CRS008,2026-02-16,2026-03-18,Completed,7.05,15
PRG0000300,STU00018,MOD00059,CRS008,2026-02-18,2026-02-01,Completed,4.44,95
PRG0000301,STU00018,MOD00060,CRS008,2026-02-18,2026-04-22,In Progress,11.56,29
PRG0000302,STU00018,MOD00061,CRS008,2026-02-09,2026-04-27,In Progress,9.94,86
PRG0000303,STU00018,MOD00062,CRS008,2026-02-12,2026-04-08,In Progress,2.32,66
PRG0000304,STU00018,MOD00063,CRS008,2026-02-26,2026-03-19,Completed,1.51,54
PRG0000305,STU00018,MOD00064,CRS008,2026-02-02,2026-02-12,Completed,12.11,60
PRG0000306,STU00019,MOD00033,CRS005,2026-01-29,2026-03-17,Completed,7.99,99
PRG0000307,STU00019,MOD00034,CRS005,2026-01-16,2026-03-24,Completed,4.39,56
PRG0000308,STU00019,MOD00038,CRS005,2026-01-13,2026-01-27,Completed,2.7,58
PRG0000309,STU00019,MOD00039,CRS005,2026-01-30,2026-03-15,In Progress,1.94,27
PRG0000310,STU00019,MOD00017,CRS003,2026-03-10,2026-05-16,Completed,7.19,77
PRG0000311,STU00019,MOD00018,CRS003,2026-03-08,2026-03-21,Completed,2.01,66
PRG0000312,STU00019,MOD00019,CRS003,2026-03-16,2026-04-14,Not Started,4.79,62
PRG0000313,STU00019,MOD00020,CRS003,2026-03-09,2026-03-24,In Progress,3.11,39
PRG0000314,STU00019,MOD00021,CRS003,2026-03-11,2026-03-29,In Progress,4.18,15
PRG0000315,STU00019,MOD00022,CRS003,2026-03-07,2026-03-11,Completed,8.16,72
PRG0000316,STU00019,MOD00023,CRS003,2026-03-15,2026-04-23,Completed,4.6,77
PRG0000317,STU00019,MOD00024,CRS003,2026-03-09,2026-05-09,In Progress,11.66,85
PRG0000318,STU00019,MOD00134,CRS017,2025-09-12,2025-10-14,Completed,11.54,56
PRG0000319,STU00019,MOD00089,CRS012,2025-08-14,2025-10-16,In Progress,10.9,71
PRG0000320,STU00019,MOD00090,CRS012,2025-08-16,2025-10-07,Completed,14.37,69
PRG0000321,STU00019,MOD00091,CRS012,2025-07-28,2025-10-08,Completed,8.13,64
PRG0000322,STU00019,MOD00093,CRS012,2025-08-25,2025-10-04,Completed,1.24,100
PRG0000323,STU00019,MOD00094,CRS012,2025-08-22,2025-10-10,Completed,11.09,77
PRG0000324,STU00019,MOD00095,CRS012,2025-08-14,2025-08-02,Completed,5.67,43
PRG0000325,STU00019,MOD00096,CRS012,2025-08-09,2025-07-31,In Progress,4.97,32
PRG0000326,STU00020,MOD00153,CRS020,2025-12-04,2026-02-09,Completed,1.94,32
PRG0000327,STU00020,MOD00154,CRS020,2025-12-05,2026-01-10,Not Started,10.5,7
PRG0000328,STU00020,MOD00155,CRS020,2025-12-11,2025-12-25,Completed,1.64,49
PRG0000329,STU00020,MOD00156,CRS020,2025-12-05,2026-01-23,In Progress,3.45,15
PRG0000330,STU00020,MOD00157,CRS020,2025-12-08,2026-02-16,Completed,5.68,96
PRG0000331,STU00020,MOD00158,CRS020,2025-12-31,2025-12-16,Completed,4.98,70
PRG0000332,STU00020,MOD00159,CRS020,2025-12-16,2025-12-05,Completed,3.92,2
PRG0000333,STU00020,MOD00160,CRS020,2025-12-31,2026-02-15,In Progress,3.34,71
PRG0000334,STU00020,MOD00097,CRS013,2025-06-10,2025-07-15,Completed,7.24,81
PRG0000335,STU00020,MOD00098,CRS013,2025-07-01,2025-06-25,Completed,8.88,100
PRG0000336,STU00020,MOD00099,CRS013,2025-07-06,2025-07-31,Not Started,5.44,5
PRG0000337,STU00020,MOD00100,CRS013,2025-06-20,2025-08-25,Completed,7.32,0
PRG0000338,STU00020,MOD00101,CRS013,2025-07-05,2025-08-07,Completed,1.5,87
PRG0000339,STU00020,MOD00102,CRS013,2025-06-17,2025-08-26,Completed,3.94,36
PRG0000340,STU00020,MOD00103,CRS013,2025-06-29,2025-08-14,Completed,2.05,50
PRG0000341,STU00020,MOD00104,CRS013,2025-07-02,2025-06-24,In Progress,8.99,55
PRG0000342,STU00020,MOD00088,CRS011,2025-07-05,2025-07-26,Completed,2.61,76
PRG0000343,STU00020,MOD00001,CRS001,2026-03-04,2026-05-03,Completed,11.14,77
PRG0000344,STU00020,MOD00002,CRS001,2026-03-03,2026-02-05,In Progress,1.83,89
PRG0000345,STU00020,MOD00003,CRS001,2026-02-27,2026-03-26,Completed,8.48,83
PRG0000346,STU00020,MOD00004,CRS001,2026-02-20,2026-02-07,In Progress,11.2,56
PRG0000347,STU00020,MOD00005,CRS001,2026-02-14,2026-03-24,In Progress,6.01,22
PRG0000348,STU00020,MOD00006,CRS001,2026-02-28,2026-05-04,Not Started,2.19,47
PRG0000349,STU00020,MOD00007,CRS001,2026-02-17,2026-02-05,Completed,1.16,35
PRG0000350,STU00020,MOD00008,CRS001,2026-02-25,2026-03-21,Completed,12.43,80
PRG0000351,STU00020,MOD00066,CRS009,2025-08-30,2025-10-01,Completed,5.68,90
PRG0000352,STU00020,MOD00068,CRS009,2025-08-21,2025-11-05,Completed,10.57,72
PRG0000353,STU00020,MOD00070,CRS009,2025-08-21,2025-11-08,In Progress,3.35,77
PRG0000354,STU00020,MOD00072,CRS009,2025-08-19,2025-08-24,Completed,2.87,29
PRG0000355,STU00021,MOD00145,CRS019,2025-12-09,2025-12-26,In Progress,1.08,88
PRG0000356,STU00021,MOD00146,CRS019,2025-12-20,2026-01-03,In Progress,6.74,0
PRG0000357,STU00021,MOD00148,CRS019,2025-12-31,2026-02-23,Completed,2.88,55
PRG0000358,STU00021,MOD00150,CRS019,2025-12-04,2026-02-27,Completed,4.22,66
PRG0000359,STU00021,MOD00151,CRS019,2025-12-29,2025-12-30,Completed,2.84,68
PRG0000360,STU00021,MOD00152,CRS019,2025-12-01,2026-01-21,Completed,1.29,73
PRG0000361,STU00021,MOD00097,CRS013,2025-12-02,2025-12-08,Not Started,6.93,9
PRG0000362,STU00021,MOD00098,CRS013,2025-11-15,2025-12-01,Completed,1.5,80
PRG0000363,STU00021,MOD00099,CRS013,2025-11-24,2026-01-04,In Progress,5.74,80
PRG0000364,STU00021,MOD00100,CRS013,2025-12-05,2025-12-12,Completed,4.08,43
PRG0000365,STU00021,MOD00101,CRS013,2025-12-05,2025-12-22,Completed,1.47,9
PRG0000366,STU00021,MOD00102,CRS013,2025-11-28,2026-01-05,In Progress,3.19,74
PRG0000367,STU00021,MOD00103,CRS013,2025-11-10,2025-11-14,Completed,4.12,88
PRG0000368,STU00021,MOD00104,CRS013,2025-11-13,2025-11-17,Not Started,4.54,38
PRG0000369,STU00022,MOD00017,CRS003,2026-02-21,2026-05-16,Completed,1.34,48
PRG0000370,STU00022,MOD00018,CRS003,2026-03-09,2026-04-12,Completed,3.1,84
PRG0000371,STU00022,MOD00019,CRS003,2026-03-04,2026-04-09,Completed,6.35,79
PRG0000372,STU00022,MOD00020,CRS003,2026-02-28,2026-05-13,Not Started,4.91,58
PRG0000373,STU00022,MOD00021,CRS003,2026-03-08,2026-03-15,Completed,1.08,91
PRG0000374,STU00022,MOD00022,CRS003,2026-03-15,2026-03-15,Not Started,2.57,65
PRG0000375,STU00022,MOD00023,CRS003,2026-03-03,2026-04-21,In Progress,3.22,31
PRG0000376,STU00022,MOD00024,CRS003,2026-02-19,2026-02-26,Completed,9.18,65
PRG0000377,STU00022,MOD00153,CRS020,2025-05-19,2025-07-24,In Progress,6.04,18
PRG0000378,STU00022,MOD00154,CRS020,2025-05-29,2025-06-23,Completed,14.58,66
PRG0000379,STU00022,MOD00155,CRS020,2025-05-31,2025-05-29,Completed,6.58,71
PRG0000380,STU00022,MOD00156,CRS020,2025-05-23,2025-06-24,Completed,2.9,25
PRG0000381,STU00022,MOD00157,CRS020,2025-05-20,2025-06-04,In Progress,7.6,59
PRG0000382,STU00022,MOD00158,CRS020,2025-05-20,2025-07-24,Completed,5.2,38
PRG0000383,STU00022,MOD00159,CRS020,2025-05-15,2025-05-24,Completed,10.86,5
PRG0000384,STU00022,MOD00160,CRS020,2025-06-08,2025-05-11,In Progress,7.59,59
PRG0000385,STU00023,MOD00097,CRS013,2025-07-05,2025-07-25,In Progress,6.26,51
PRG0000386,STU00023,MOD00098,CRS013,2025-06-12,2025-07-29,Completed,3.86,71
PRG0000387,STU00023,MOD00099,CRS013,2025-06-21,2025-08-08,Completed,5.69,97
PRG0000388,STU00023,MOD00100,CRS013,2025-06-12,2025-07-08,Completed,2.13,33
PRG0000389,STU00023,MOD00102,CRS013,2025-06-29,2025-07-14,Completed,1.08,33
PRG0000390,STU00023,MOD00104,CRS013,2025-07-03,2025-06-30,Completed,7.3,14
PRG0000391,STU00023,MOD00081,CRS011,2025-07-20,2025-08-06,Completed,3.42,21
PRG0000392,STU00023,MOD00087,CRS011,2025-07-10,2025-07-23,In Progress,3.68,48
PRG0000393,STU00024,MOD00113,CRS015,2026-03-12,2026-03-24,Not Started,11.68,75
PRG0000394,STU00024,MOD00114,CRS015,2026-03-09,2026-03-30,In Progress,4.6,6
PRG0000395,STU00024,MOD00116,CRS015,2026-02-24,2026-04-27,Not Started,8.09,26
PRG0000396,STU00024,MOD00089,CRS012,2026-03-20,2026-05-14,In Progress,6.24,66
PRG0000397,STU00024,MOD00091,CRS012,2026-03-03,2026-04-29,In Progress,7.8,63
PRG0000398,STU00024,MOD00065,CRS009,2026-03-20,2026-03-18,Completed,2.17,27
PRG0000399,STU00024,MOD00066,CRS009,2026-03-20,2026-04-10,Completed,9.89,47
PRG0000400,STU00024,MOD00067,CRS009,2026-02-22,2026-03-10,In Progress,2.92,66
PRG0000401,STU00024,MOD00068,CRS009,2026-03-10,2026-02-26,Completed,7.83,54
PRG0000402,STU00024,MOD00069,CRS009,2026-03-05,2026-04-14,Completed,5.73,34
PRG0000403,STU00024,MOD00070,CRS009,2026-02-25,2026-04-18,Completed,3.26,45
PRG0000404,STU00024,MOD00071,CRS009,2026-03-01,2026-04-26,Completed,9.05,100
PRG0000405,STU00024,MOD00072,CRS009,2026-02-27,2026-03-05,Completed,1.72,69
PRG0000406,STU00025,MOD00137,CRS018,2025-12-15,2026-01-07,Completed,12.42,87
PRG0000407,STU00025,MOD00139,CRS018,2025-12-24,2025-12-23,Not Started,4.76,94
PRG0000408,STU00025,MOD00141,CRS018,2025-12-29,2026-01-13,Completed,5.85,51
PRG0000409,STU00025,MOD00129,CRS017,2025-08-11,2025-09-26,Not Started,5.76,50
PRG0000410,STU00025,MOD00130,CRS017,2025-08-14,2025-08-18,Completed,6.67,100
PRG0000411,STU00025,MOD00131,CRS017,2025-08-05,2025-09-20,Completed,1.17,24
PRG0000412,STU00025,MOD00132,CRS017,2025-08-21,2025-10-20,Completed,3.19,71
PRG0000413,STU00025,MOD00133,CRS017,2025-07-26,2025-10-04,In Progress,4.82,94
PRG0000414,STU00025,MOD00134,CRS017,2025-08-16,2025-10-15,In Progress,4.74,53
PRG0000415,STU00025,MOD00135,CRS017,2025-08-15,2025-09-12,In Progress,8.6,38
PRG0000416,STU00025,MOD00136,CRS017,2025-07-22,2025-10-03,In Progress,8.38,19
PRG0000417,STU00025,MOD00105,CRS014,2025-10-03,2025-12-05,In Progress,4.02,77
PRG0000418,STU00025,MOD00106,CRS014,2025-10-05,2025-11-11,Completed,5.3,68
PRG0000419,STU00025,MOD00107,CRS014,2025-10-08,2025-10-07,Completed,11.58,81
PRG0000420,STU00025,MOD00108,CRS014,2025-09-25,2025-10-15,Completed,8.74,4
PRG0000421,STU00025,MOD00109,CRS014,2025-10-12,2025-11-25,Completed,2.89,49
PRG0000422,STU00025,MOD00110,CRS014,2025-09-30,2025-10-31,In Progress,1.98,7
PRG0000423,STU00025,MOD00111,CRS014,2025-09-23,2025-10-15,Completed,5.55,50
PRG0000424,STU00025,MOD00112,CRS014,2025-09-26,2025-10-10,Completed,1.96,8
PRG0000425,STU00025,MOD00025,CRS004,2026-03-23,2026-03-22,Completed,3.57,55
PRG0000426,STU00025,MOD00026,CRS004,2026-03-16,2026-04-25,Completed,6.46,39
PRG0000427,STU00025,MOD00027,CRS004,2026-03-11,2026-05-22,Completed,3.82,18
PRG0000428,STU00025,MOD00028,CRS004,2026-03-21,2026-04-16,In Progress,3.34,42
PRG0000429,STU00025,MOD00029,CRS004,2026-03-23,2026-04-27,Completed,8.2,94
PRG0000430,STU00025,MOD00030,CRS004,2026-03-15,2026-04-23,Completed,7.74,38
PRG0000431,STU00025,MOD00031,CRS004,2026-03-21,2026-03-18,Completed,2.17,79
PRG0000432,STU00025,MOD00032,CRS004,2026-03-09,2026-04-14,Not Started,2.19,72
PRG0000433,STU00025,MOD00002,CRS001,2025-09-21,2025-09-14,Completed,2.26,37
PRG0000434,STU00025,MOD00004,CRS001,2025-09-16,2025-09-21,Not Started,6.14,97
PRG0000435,STU00025,MOD00007,CRS001,2025-08-27,2025-10-28,In Progress,3.61,57
PRG0000436,STU00026,MOD00073,CRS010,2025-11-15,2026-01-13,Completed,5.15,86
PRG0000437,STU00026,MOD00074,CRS010,2025-11-26,2025-12-28,In Progress,9.13,50
PRG0000438,STU00026,MOD00075,CRS010,2025-11-22,2025-11-29,In Progress,1.27,85
PRG0000439,STU00026,MOD00076,CRS010,2025-11-29,2026-01-13,Completed,6.21,31
PRG0000440,STU00026,MOD00077,CRS010,2025-11-28,2025-12-02,Completed,1.98,20
PRG0000441,STU00026,MOD00078,CRS010,2025-11-14,2026-01-31,Completed,2.47,68
PRG0000442,STU00026,MOD00079,CRS010,2025-11-19,2025-11-24,In Progress,1.16,34
PRG0000443,STU00026,MOD00080,CRS010,2025-11-25,2025-12-07,Completed,1.12,86
PRG0000444,STU00027,MOD00138,CRS018,2026-04-22,2026-06-08,In Progress,5.66,13
PRG0000445,STU00027,MOD00140,CRS018,2026-04-03,2026-06-18,Completed,11.81,98
PRG0000446,STU00027,MOD00141,CRS018,2026-04-09,2026-05-20,Not Started,3.8,2
PRG0000447,STU00028,MOD00146,CRS019,2025-10-10,2025-09-25,In Progress,6.4,21
PRG0000448,STU00028,MOD00148,CRS019,2025-09-28,2025-09-26,In Progress,1.65,80
PRG0000449,STU00028,MOD00149,CRS019,2025-09-18,2025-11-21,Completed,6.99,29
PRG0000450,STU00028,MOD00150,CRS019,2025-09-23,2025-10-24,Completed,3.61,40
PRG0000451,STU00028,MOD00151,CRS019,2025-09-18,2025-11-10,Completed,2.32,35
PRG0000452,STU00028,MOD00129,CRS017,2025-06-26,2025-08-12,Completed,3.99,13
PRG0000453,STU00028,MOD00134,CRS017,2025-06-23,2025-09-05,Completed,7.94,49
PRG0000454,STU00029,MOD00065,CRS009,2026-03-18,2026-05-26,Completed,5.26,61
PRG0000455,STU00029,MOD00066,CRS009,2026-02-26,2026-05-15,Not Started,5.26,65
PRG0000456,STU00029,MOD00067,CRS009,2026-03-05,2026-05-02,Completed,7.42,29
PRG0000457,STU00029,MOD00068,CRS009,2026-03-22,2026-03-14,Completed,9.12,96
PRG0000458,STU00029,MOD00069,CRS009,2026-02-28,2026-03-06,Completed,5.74,25
PRG0000459,STU00029,MOD00070,CRS009,2026-03-04,2026-05-20,Completed,4.23,76
PRG0000460,STU00029,MOD00072,CRS009,2026-03-26,2026-04-10,Completed,1.64,100
PRG0000461,STU00029,MOD00073,CRS010,2026-03-11,2026-05-20,In Progress,5.88,29
PRG0000462,STU00029,MOD00075,CRS010,2026-03-05,2026-03-25,Completed,2.81,85
PRG0000463,STU00029,MOD00078,CRS010,2026-03-05,2026-05-15,In Progress,3.61,23
PRG0000464,STU00029,MOD00079,CRS010,2026-02-26,2026-03-07,In Progress,1.98,24
PRG0000465,STU00029,MOD00080,CRS010,2026-03-02,2026-03-25,Completed,1.61,70
PRG0000466,STU00030,MOD00105,CRS014,2026-01-10,2026-01-08,Completed,1.39,92
PRG0000467,STU00030,MOD00106,CRS014,2025-12-17,2026-01-07,Completed,2.94,31
PRG0000468,STU00030,MOD00107,CRS014,2025-12-30,2026-02-08,Not Started,3.22,100
PRG0000469,STU00030,MOD00108,CRS014,2026-01-11,2026-01-28,Completed,3.35,56
PRG0000470,STU00030,MOD00109,CRS014,2025-12-31,2026-02-06,In Progress,8.79,61
PRG0000471,STU00030,MOD00110,CRS014,2025-12-24,2026-02-05,In Progress,11.62,38
PRG0000472,STU00030,MOD00111,CRS014,2025-12-16,2026-02-21,In Progress,2.29,59
PRG0000473,STU00030,MOD00112,CRS014,2025-12-21,2026-01-30,Completed,1.96,42
PRG0000474,STU00030,MOD00065,CRS009,2026-04-08,2026-04-19,Completed,1.95,1
PRG0000475,STU00030,MOD00066,CRS009,2026-04-16,2026-05-11,Completed,9.79,50
PRG0000476,STU00030,MOD00067,CRS009,2026-04-04,2026-05-13,Completed,5.17,75
PRG0000477,STU00030,MOD00068,CRS009,2026-04-21,2026-03-29,Not Started,2.37,72
PRG0000478,STU00030,MOD00069,CRS009,2026-04-17,2026-05-19,Not Started,8.33,96
PRG0000479,STU00030,MOD00070,CRS009,2026-04-09,2026-05-26,In Progress,2.29,7
PRG0000480,STU00030,MOD00071,CRS009,2026-04-22,2026-05-18,In Progress,4.03,4
PRG0000481,STU00030,MOD00072,CRS009,2026-04-04,2026-06-13,In Progress,1.06,85
PRG0000482,STU00031,MOD00089,CRS012,2026-03-11,2026-05-24,Completed,4.46,74
PRG0000483,STU00031,MOD00092,CRS012,2026-03-21,2026-03-09,In Progress,4.21,50
PRG0000484,STU00031,MOD00095,CRS012,2026-03-26,2026-03-22,In Progress,1.83,54
PRG0000485,STU00031,MOD00096,CRS012,2026-03-06,2026-05-01,Not Started,9.23,48
PRG0000486,STU00032,MOD00121,CRS016,2026-04-26,2026-05-26,In Progress,12.55,11
PRG0000487,STU00032,MOD00122,CRS016,2026-04-21,2026-05-18,In Progress,1.54,26
PRG0000488,STU00032,MOD00123,CRS016,2026-04-15,2026-07-02,Completed,2.97,62
PRG0000489,STU00032,MOD00124,CRS016,2026-04-05,2026-07-02,Completed,3.71,36
PRG0000490,STU00032,MOD00125,CRS016,2026-04-08,2026-04-26,Completed,2.41,25
PRG0000491,STU00032,MOD00126,CRS016,2026-04-19,2026-04-18,Completed,7.51,23
PRG0000492,STU00032,MOD00127,CRS016,2026-04-26,2026-04-27,In Progress,2.82,52
PRG0000493,STU00032,MOD00128,CRS016,2026-05-02,2026-06-22,Completed,7.05,10
PRG0000494,STU00032,MOD00049,CRS007,2026-04-11,2026-04-12,Completed,3.93,61
PRG0000495,STU00032,MOD00052,CRS007,2026-04-11,2026-04-04,In Progress,7.31,5
PRG0000496,STU00032,MOD00053,CRS007,2026-04-19,2026-04-04,Completed,4.38,97
PRG0000497,STU00032,MOD00054,CRS007,2026-04-18,2026-06-03,In Progress,2.21,43
PRG0000498,STU00032,MOD00055,CRS007,2026-05-01,2026-05-17,Not Started,5.08,46
PRG0000499,STU00033,MOD00097,CRS013,2026-02-04,2026-03-08,In Progress,1.04,89
PRG0000500,STU00033,MOD00098,CRS013,2026-02-19,2026-02-11,Completed,1.98,67
PRG0000501,STU00033,MOD00099,CRS013,2026-02-15,2026-02-25,Completed,5.95,84
PRG0000502,STU00033,MOD00101,CRS013,2026-02-14,2026-02-18,Completed,2.28,41
PRG0000503,STU00033,MOD00102,CRS013,2026-02-04,2026-01-30,Not Started,3.58,86
PRG0000504,STU00033,MOD00103,CRS013,2026-02-12,2026-03-28,Completed,3.14,10
PRG0000505,STU00033,MOD00104,CRS013,2026-02-23,2026-03-26,Not Started,7.86,12
PRG0000506,STU00034,MOD00097,CRS013,2025-05-13,2025-05-26,In Progress,13.27,100
PRG0000507,STU00034,MOD00100,CRS013,2025-06-01,2025-05-19,Completed,5.37,70
PRG0000508,STU00034,MOD00082,CRS011,2026-03-06,2026-05-25,In Progress,2.32,91
PRG0000509,STU00034,MOD00083,CRS011,2026-03-30,2026-04-12,Not Started,8.28,28
PRG0000510,STU00034,MOD00116,CRS015,2025-11-07,2026-01-13,In Progress,5.81,82
PRG0000511,STU00034,MOD00117,CRS015,2025-11-29,2025-12-19,In Progress,3.75,55
PRG0000512,STU00034,MOD00119,CRS015,2025-11-03,2025-12-08,Completed,1.58,94
PRG0000513,STU00034,MOD00147,CRS019,2025-05-03,2025-06-11,Completed,1.02,7
PRG0000514,STU00034,MOD00149,CRS019,2025-05-05,2025-06-17,Completed,6.11,86
PRG0000515,STU00034,MOD00151,CRS019,2025-05-14,2025-07-10,Completed,1.21,1
PRG0000516,STU00034,MOD00105,CRS014,2025-10-06,2025-10-14,In Progress,3.5,58
PRG0000517,STU00034,MOD00106,CRS014,2025-09-15,2025-09-25,In Progress,10.34,89
PRG0000518,STU00034,MOD00107,CRS014,2025-09-16,2025-10-16,Completed,8.57,35
PRG0000519,STU00034,MOD00110,CRS014,2025-10-02,2025-10-04,Completed,10.86,48
PRG0000520,STU00034,MOD00111,CRS014,2025-10-01,2025-10-19,Completed,4.58,93
PRG0000521,STU00035,MOD00126,CRS016,2026-02-13,2026-04-13,Not Started,2.27,2
PRG0000522,STU00035,MOD00128,CRS016,2026-02-08,2026-03-20,Not Started,8.2,50
PRG0000523,STU00035,MOD00082,CRS011,2025-11-27,2025-11-23,In Progress,7.85,12
PRG0000524,STU00035,MOD00083,CRS011,2025-11-22,2026-01-12,In Progress,1.51,90
PRG0000525,STU00035,MOD00084,CRS011,2025-11-18,2025-11-19,Completed,7.19,61
PRG0000526,STU00035,MOD00085,CRS011,2025-11-02,2025-11-25,Completed,5.86,94
PRG0000527,STU00036,MOD00078,CRS010,2026-01-20,2026-02-01,Completed,3.37,6
PRG0000528,STU00036,MOD00079,CRS010,2026-02-04,2026-04-13,Completed,7.07,19
PRG0000529,STU00036,MOD00121,CRS016,2026-01-26,2026-03-11,Completed,9.6,22
PRG0000530,STU00036,MOD00123,CRS016,2026-02-10,2026-04-15,In Progress,2.56,83
PRG0000531,STU00036,MOD00124,CRS016,2026-02-08,2026-04-13,Completed,1.08,14
PRG0000532,STU00036,MOD00125,CRS016,2026-02-03,2026-04-12,In Progress,2.02,2
PRG0000533,STU00036,MOD00128,CRS016,2026-02-10,2026-02-01,In Progress,2.72,61
PRG0000534,STU00036,MOD00057,CRS008,2026-02-10,2026-03-16,Completed,2.0,41
PRG0000535,STU00036,MOD00058,CRS008,2026-02-17,2026-03-29,Completed,7.5,2
PRG0000536,STU00036,MOD00059,CRS008,2026-02-14,2026-03-29,In Progress,2.86,8
PRG0000537,STU00036,MOD00060,CRS008,2026-02-06,2026-03-29,In Progress,10.88,15
PRG0000538,STU00036,MOD00061,CRS008,2026-01-25,2026-04-14,In Progress,3.26,76
PRG0000539,STU00036,MOD00062,CRS008,2026-01-19,2026-04-01,Completed,4.93,5
PRG0000540,STU00036,MOD00063,CRS008,2026-01-25,2026-04-13,Completed,2.97,96
PRG0000541,STU00036,MOD00064,CRS008,2026-01-22,2026-03-25,Completed,13.08,21
PRG0000542,STU00037,MOD00025,CRS004,2026-04-03,2026-05-28,Completed,4.76,66
PRG0000543,STU00037,MOD00026,CRS004,2026-03-13,2026-05-28,Completed,2.33,62
PRG0000544,STU00037,MOD00027,CRS004,2026-03-20,2026-04-19,In Progress,8.15,88
PRG0000545,STU00037,MOD00028,CRS004,2026-03-30,2026-03-10,Completed,2.79,38
PRG0000546,STU00037,MOD00029,CRS004,2026-03-10,2026-03-22,In Progress,3.7,45
PRG0000547,STU00037,MOD00030,CRS004,2026-03-27,2026-05-23,Completed,5.4,33
PRG0000548,STU00037,MOD00031,CRS004,2026-04-01,2026-03-25,Completed,1.54,32
PRG0000549,STU00037,MOD00032,CRS004,2026-04-03,2026-06-01,Completed,2.32,80
PRG0000550,STU00037,MOD00145,CRS019,2026-03-17,2026-05-26,In Progress,3.5,72
PRG0000551,STU00037,MOD00146,CRS019,2026-03-23,2026-05-02,In Progress,3.73,19
PRG0000552,STU00037,MOD00147,CRS019,2026-03-22,2026-04-22,Completed,11.6,31
PRG0000553,STU00037,MOD00148,CRS019,2026-02-28,2026-05-05,Completed,2.1,8
PRG0000554,STU00037,MOD00149,CRS019,2026-02-27,2026-04-13,Not Started,11.89,18
PRG0000555,STU00037,MOD00150,CRS019,2026-03-04,2026-04-02,Completed,3.45,28
PRG0000556,STU00037,MOD00151,CRS019,2026-02-28,2026-03-13,Completed,2.46,39
PRG0000557,STU00037,MOD00152,CRS019,2026-03-22,2026-04-29,Completed,2.22,73
PRG0000558,STU00037,MOD00049,CRS007,2026-03-14,2026-04-01,In Progress,5.48,21
PRG0000559,STU00037,MOD00050,CRS007,2026-03-21,2026-04-16,Completed,11.08,86
PRG0000560,STU00037,MOD00051,CRS007,2026-03-14,2026-05-07,Completed,6.52,61
PRG0000561,STU00037,MOD00052,CRS007,2026-03-05,2026-02-27,In Progress,6.71,84
PRG0000562,STU00037,MOD00053,CRS007,2026-03-09,2026-05-09,In Progress,1.34,92
PRG0000563,STU00037,MOD00054,CRS007,2026-03-08,2026-03-29,In Progress,1.84,58
PRG0000564,STU00037,MOD00055,CRS007,2026-03-08,2026-04-26,Completed,2.38,54
PRG0000565,STU00037,MOD00056,CRS007,2026-03-19,2026-03-27,Completed,11.72,39
PRG0000566,STU00038,MOD00002,CRS001,2026-01-15,2026-01-23,In Progress,2.89,21
PRG0000567,STU00038,MOD00004,CRS001,2026-01-22,2026-03-25,Not Started,11.1,1
PRG0000568,STU00038,MOD00113,CRS015,2026-02-03,2026-03-23,In Progress,6.68,78
PRG0000569,STU00038,MOD00114,CRS015,2026-02-08,2026-01-14,In Progress,8.73,95
PRG0000570,STU00038,MOD00115,CRS015,2026-02-05,2026-04-08,Not Started,11.29,67
PRG0000571,STU00038,MOD00117,CRS015,2026-01-27,2026-02-04,In Progress,4.09,67
PRG0000572,STU00038,MOD00119,CRS015,2026-01-24,2026-01-31,Completed,7.19,54
PRG0000573,STU00038,MOD00120,CRS015,2026-01-18,2026-03-02,Not Started,2.18,86
PRG0000574,STU00038,MOD00051,CRS007,2026-01-22,2026-03-16,Completed,2.38,94
PRG0000575,STU00038,MOD00145,CRS019,2026-03-14,2026-02-19,Not Started,4.12,62
PRG0000576,STU00038,MOD00146,CRS019,2026-02-14,2026-05-04,Completed,2.94,13
PRG0000577,STU00038,MOD00147,CRS019,2026-03-14,2026-03-10,Completed,1.1,55
PRG0000578,STU00038,MOD00148,CRS019,2026-02-16,2026-04-23,Completed,1.31,15
PRG0000579,STU00038,MOD00149,CRS019,2026-02-14,2026-03-06,In Progress,4.5,60
PRG0000580,STU00038,MOD00150,CRS019,2026-02-23,2026-04-02,Completed,2.18,34
PRG0000581,STU00038,MOD00151,CRS019,2026-02-28,2026-05-10,In Progress,1.32,45
PRG0000582,STU00038,MOD00152,CRS019,2026-02-14,2026-04-01,In Progress,3.48,14
PRG0000583,STU00038,MOD00073,CRS010,2026-01-14,2026-01-31,Completed,5.84,4
PRG0000584,STU00038,MOD00074,CRS010,2026-01-19,2026-03-16,Not Started,10.34,15
PRG0000585,STU00038,MOD00075,CRS010,2026-01-30,2026-03-18,In Progress,2.43,41
