assessment_id,student_id,module_id,course_id,attempt_number,score,max_score,assessment_date,time_taken_minutes,passed
ASS0000348,STU00017,MOD00036,CRS005,2,58,100,2026-05-01,48,True
ASS0000349,STU00017,MOD00036,CRS005,3,64,100,2026-04-30,18,True
ASS0000350,STU00017,MOD00037,CRS005,1,58,100,2026-05-17,23,True
ASS0000351,STU00017,MOD00037,CRS005,2,43,100,2026-05-19,24,True
ASS0000352,STU00017,MOD00037,CRS005,3,75,100,2026-05-19,49,True
ASS0000353,STU00018,MOD00017,CRS003,1,43,100,2026-04-05,34,True
ASS0000354,STU00018,MOD00017,CRS003,2,31,100,2026-04-05,60,True
ASS0000355,STU00018,MOD00017,CRS003,3,94,100,2026-04-01,35,False
ASS0000356,STU00018,MOD00018,CRS003,1,53,100,2026-02-13,38,True
ASS0000357,STU00018,MOD00018,CRS003,2,80,100,2026-02-16,18,True
ASS0000358,STU00018,MOD00018,CRS003,3,62,100,2026-02-15,44,True
ASS0000359,STU00018,MOD00020,CRS003,1,77,100,2026-03-03,10,True
ASS0000360,STU00018,MOD00020,CRS003,2,63,100,2026-03-04,15,True
ASS0000361,STU00018,MOD00022,CRS003,1,85,100,2026-03-24,30,True
ASS0000362,STU00018,MOD00023,CRS003,1,31,100,2026-04-26,28,True
ASS0000363,STU00018,MOD00023,CRS003,2,80,100,2026-04-29,54,False
ASS0000364,STU00018,MOD00023,CRS003,3,52,100,2026-04-27,36,True
ASS0000365,STU00018,MOD00076,CRS010,1,50,100,2026-04-21,30,True
ASS0000366,STU00018,MOD00076,CRS010,2,74,100,2026-04-23,54,True
ASS0000367,STU00018,MOD00042,CRS006,1,78,100,2026-03-16,35,True
ASS0000368,STU00018,MOD00042,CRS006,2,75,100,2026-03-13,52,True
ASS0000369,STU00018,MOD00042,CRS006,3,57,100,2026-03-16,49,False
ASS0000370,STU00018,MOD00043,CRS006,1,81,100,2026-04-30,21,True
ASS0000371,STU00018,MOD00043,CRS006,2,85,100,2026-05-01,28,True
ASS0000372,STU00018,MOD00043,CRS006,3,61,100,2026-05-01,13,True
ASS0000373,STU00018,MOD00044,CRS006,1,68,100,2026-04-20,46,True
ASS0000374,STU00018,MOD00044,CRS006,2,61,100,2026-04-25,29,True
ASS0000375,STU00018,MOD00046,CRS006,1,58,100,2026-02-13,55,True
ASS0000376,STU00018,MOD00046,CRS006,2,43,100,2026-02-14,56,False
ASS0000377,STU00018,MOD00046,CRS006,3,98,100,2026-02-17,21,True
ASS0000378,STU00018,MOD00047,CRS006,1,71,100,2026-03-09,54,True
ASS0000379,STU00018,MOD00048,CRS006,1,43,100,2026-04-06,41,True
ASS0000380,STU00018,MOD00048,CRS006,2,60,100,2026-04-06,57,True
ASS0000381,STU00018,MOD00048,CRS006,3,88,100,2026-04-11,15,True
ASS0000382,STU00018,MOD00057,CRS008,1,38,100,2026-04-02,53,True
ASS0000383,STU00018,MOD00057,CRS008,2,38,100,2026-04-02,19,False
ASS0000384,STU00018,MOD00057,CRS008,3,54,100,2026-04-05,23,True
ASS0000385,STU00018,MOD00058,CRS008,1,97,100,2026-03-16,30,True
ASS0000386,STU00018,MOD00059,CRS008,1,75,100,2026-02-01,52,True
ASS0000387,STU00018,MOD00059,CRS008,2,70,100,2026-02-01,56,True
ASS0000388,STU00018,MOD00063,CRS008,1,48,100,2026-03-15,50,False
ASS0000389,STU00018,MOD00063,CRS008,2,89,100,2026-03-19,24,True
ASS0000390,STU00018,MOD00063,CRS008,3,59,100,2026-03-15,18,True
ASS0000391,STU00018,MOD00064,CRS008,1,67,100,2026-02-09,57,True
ASS0000392,STU00018,MOD00064,CRS008,2,89,100,2026-02-11,44,False
ASS0000393,STU00019,MOD00033,CRS005,1,65,100,2026-03-16,15,True
ASS0000394,STU00019,MOD00033,CRS005,2,85,100,2026-03-17,54,False
ASS0000395,STU00019,MOD00034,CRS005,1,73,100,2026-03-23,25,True
ASS0000396,STU00019,MOD00034,CRS005,2,42,100,2026-03-23,37,True
ASS0000397,STU00019,MOD00034,CRS005,3,79,100,2026-03-19,59,True
ASS0000398,STU00019,MOD00038,CRS005,1,55,100,2026-01-27,29,True
ASS0000399,STU00019,MOD00038,CRS005,2,90,100,2026-01-27,28,True
ASS0000400,STU00019,MOD00038,CRS005,3,93,100,2026-01-24,14,True
ASS0000401,STU00019,MOD00017,CRS003,1,86,100,2026-05-14,36,False
ASS0000402,STU00019,MOD00017,CRS003,2,92,100,2026-05-11,30,True
ASS0000403,STU00019,MOD00018,CRS003,1,82,100,2026-03-21,51,False
ASS0000404,STU00019,MOD00022,CRS003,1,75,100,2026-03-06,49,True
ASS0000405,STU00019,MOD00023,CRS003,1,72,100,2026-04-22,60,True
ASS0000406,STU00019,MOD00023,CRS003,2,61,100,2026-04-22,25,False
ASS0000407,STU00019,MOD00134,CRS017,1,69,100,2025-10-11,57,True
ASS0000408,STU00019,MOD00134,CRS017,2,67,100,2025-10-09,31,True
ASS0000409,STU00019,MOD00134,CRS017,3,93,100,2025-10-10,47,True
ASS0000410,STU00019,MOD00090,CRS012,1,71,100,2025-10-06,12,False
ASS0000411,STU00019,MOD00090,CRS012,2,88,100,2025-10-07,53,True
ASS0000412,STU00019,MOD00090,CRS012,3,88,100,2025-10-03,54,False
ASS0000413,STU00019,MOD00091,CRS012,1,80,100,2025-10-07,24,False
ASS0000414,STU00019,MOD00093,CRS012,1,81,100,2025-10-03,51,True
ASS0000415,STU00019,MOD00093,CRS012,2,88,100,2025-10-01,29,True
ASS0000416,STU00019,MOD00093,CRS012,3,78,100,2025-09-30,25,False
ASS0000417,STU00019,MOD00094,CRS012,1,89,100,2025-10-08,27,False
ASS0000418,STU00019,MOD00095,CRS012,1,82,100,2025-07-29,23,True
ASS0000419,STU00020,MOD00153,CRS020,1,46,100,2026-02-08,31,True
ASS0000420,STU00020,MOD00153,CRS020,2,81,100,2026-02-07,18,True
ASS0000421,STU00020,MOD00155,CRS020,1,78,100,2025-12-23,15,True
ASS0000422,STU00020,MOD00155,CRS020,2,62,100,2025-12-23,45,True
ASS0000423,STU00020,MOD00155,CRS020,3,80,100,2025-12-20,41,False
ASS0000424,STU00020,MOD00157,CRS020,1,63,100,2026-02-12,18,True
ASS0000425,STU00020,MOD00158,CRS020,1,70,100,2025-12-15,15,False
ASS0000426,STU00020,MOD00158,CRS020,2,68,100,2025-12-16,33,True
ASS0000427,STU00020,MOD00158,CRS020,3,54,100,2025-12-12,15,False
ASS0000428,STU00020,MOD00159,CRS020,1,71,100,2025-12-04,57,True
ASS0000429,STU00020,MOD00159,CRS020,2,78,100,2025-12-01,55,True
ASS0000430,STU00020,MOD00097,CRS013,1,69,100,2025-07-15,11,True
ASS0000431,STU00020,MOD00098,CRS013,1,85,100,2025-06-24,29,False
ASS0000432,STU00020,MOD00098,CRS013,2,52,100,2025-06-25,30,True
ASS0000433,STU00020,MOD00098,CRS013,3,93,100,2025-06-22,23,False
ASS0000434,STU00020,MOD00100,CRS013,1,74,100,2025-08-24,37,True
ASS0000435,STU00020,MOD00101,CRS013,1,48,100,2025-08-07,45,True
ASS0000436,STU00020,MOD00101,CRS013,2,100,100,2025-08-04,60,True
ASS0000437,STU00020,MOD00102,CRS013,1,88,100,2025-08-22,49,True
ASS0000438,STU00020,MOD00102,CRS013,2,35,100,2025-08-21,40,True
ASS0000439,STU00020,MOD00102,CRS013,3,90,100,2025-08-22,38,True
ASS0000440,STU00020,MOD00103,CRS013,1,86,100,2025-08-11,18,True
ASS0000441,STU00020,MOD00088,CRS011,1,69,100,2025-07-25,59,True
ASS0000442,STU00020,MOD00001,CRS001,1,53,100,2026-04-28,44,True
ASS0000443,STU00020,MOD00001,CRS001,2,55,100,2026-05-03,15,True
ASS0000444,STU00020,MOD00003,CRS001,1,34,100,2026-03-26,56,False
ASS0000445,STU00020,MOD00003,CRS001,2,83,100,2026-03-21,19,True
ASS0000446,STU00020,MOD00007,CRS001,1,70,100,2026-02-04,23,False
ASS0000447,STU00020,MOD00007,CRS001,2,54,100,2026-02-03,16,False
ASS0000448,STU00020,MOD00007,CRS001,3,80,100,2026-02-02,45,True
ASS0000449,STU00020,MOD00008,CRS001,1,87,100,2026-03-21,30,False
ASS0000450,STU00020,MOD00008,CRS001,2,100,100,2026-03-17,42,False
ASS0000451,STU00020,MOD00066,CRS009,1,69,100,2025-09-27,36,False
ASS0000452,STU00020,MOD00068,CRS009,1,47,100,2025-11-02,46,False
ASS0000453,STU00020,MOD00068,CRS009,2,73,100,2025-11-05,42,True
ASS0000454,STU00020,MOD00072,CRS009,1,71,100,2025-08-20,57,True
ASS0000455,STU00020,MOD00072,CRS009,2,72,100,2025-08-24,40,True
ASS0000456,STU00020,MOD00072,CRS009,3,50,100,2025-08-22,18,False
ASS0000457,STU00021,MOD00148,CRS019,1,60,100,2026-02-22,11,True
ASS0000458,STU00021,MOD00148,CRS019,2,78,100,2026-02-19,44,True
ASS0000459,STU00021,MOD00150,CRS019,1,89,100,2026-02-26,34,True
ASS0000460,STU00021,MOD00150,CRS019,2,60,100,2026-02-26,57,True
ASS0000461,STU00021,MOD00151,CRS019,1,48,100,2025-12-30,24,True
ASS0000462,STU00021,MOD00151,CRS019,2,93,100,2025-12-29,30,True
ASS0000463,STU00021,MOD00152,CRS019,1,33,100,2026-01-20,53,False
ASS0000464,STU00021,MOD00152,CRS019,2,33,100,2026-01-20,40,True
ASS0000465,STU00021,MOD00152,CRS019,3,80,100,2026-01-21,11,False
ASS0000466,STU00021,MOD00098,CRS013,1,63,100,2025-11-29,44,False
ASS0000467,STU00021,MOD00100,CRS013,1,71,100,2025-12-12,37,True
ASS0000468,STU00021,MOD00101,CRS013,1,49,100,2025-12-17,15,True
ASS0000469,STU00021,MOD00101,CRS013,2,100,100,2025-12-20,40,False
ASS0000470,STU00021,MOD00103,CRS013,1,90,100,2025-11-10,22,True
ASS0000471,STU00021,MOD00103,CRS013,2,62,100,2025-11-11,12,True
ASS0000472,STU00021,MOD00103,CRS013,3,56,100,2025-11-11,16,True
ASS0000473,STU00022,MOD00017,CRS003,1,71,100,2026-05-14,24,True
ASS0000474,STU00022,MOD00018,CRS003,1,67,100,2026-04-12,55,True
ASS0000475,STU00022,MOD00018,CRS003,2,91,100,2026-04-07,42,True
ASS0000476,STU00022,MOD00019,CRS003,1,69,100,2026-04-07,52,True
ASS0000477,STU00022,MOD00021,CRS003,1,76,100,2026-03-13,51,True
ASS0000478,STU00022,MOD00021,CRS003,2,90,100,2026-03-13,56,True
ASS0000479,STU00022,MOD00024,CRS003,1,64,100,2026-02-26,27,False
ASS0000480,STU00022,MOD00154,CRS020,1,52,100,2025-06-18,52,True
ASS0000481,STU00022,MOD00155,CRS020,1,65,100,2025-05-29,42,False
ASS0000482,STU00022,MOD00155,CRS020,2,73,100,2025-05-24,42,True
ASS0000483,STU00022,MOD00156,CRS020,1,71,100,2025-06-24,37,False
ASS0000484,STU00022,MOD00158,CRS020,1,39,100,2025-07-22,44,True
ASS0000485,STU00022,MOD00158,CRS020,2,32,100,2025-07-19,57,True
ASS0000486,STU00022,MOD00158,CRS020,3,88,100,2025-07-22,49,False
ASS0000487,STU00022,MOD00159,CRS020,1,71,100,2025-05-22,59,True
ASS0000488,STU00022,MOD00159,CRS020,2,58,100,2025-05-23,25,True
ASS0000489,STU00022,MOD00159,CRS020,3,54,100,2025-05-23,49,True
ASS0000490,STU00023,MOD00098,CRS013,1,63,100,2025-07-26,57,True
ASS0000491,STU00023,MOD00098,CRS013,2,51,100,2025-07-26,59,True
ASS0000492,STU00023,MOD00098,CRS013,3,71,100,2025-07-24,13,True
ASS0000493,STU00023,MOD00099,CRS013,1,50,100,2025-08-03,44,False
ASS0000494,STU00023,MOD00100,CRS013,1,42,100,2025-07-04,55,True
ASS0000495,STU00023,MOD00100,CRS013,2,98,100,2025-07-05,53,True
ASS0000496,STU00023,MOD00102,CRS013,1,86,100,2025-07-09,19,True
ASS0000497,STU00023,MOD00102,CRS013,2,68,100,2025-07-12,14,True
ASS0000498,STU00023,MOD00102,CRS013,3,61,100,2025-07-09,27,True
ASS0000499,STU00023,MOD00104,CRS013,1,34,100,2025-06-26,22,True
ASS0000500,STU00023,MOD00104,CRS013,2,73,100,2025-06-26,16,True
ASS0000501,STU00023,MOD00081,CRS011,1,37,100,2025-08-01,20,False
ASS0000502,STU00023,MOD00081,CRS011,2,57,100,2025-08-01,26,False
ASS0000503,STU00024,MOD00065,CRS009,1,59,100,2026-03-14,42,True
ASS0000504,STU00024,MOD00065,CRS009,2,47,100,2026-03-18,10,True
ASS0000505,STU00024,MOD00065,CRS009,3,78,100,2026-03-18,53,True
ASS0000506,STU00024,MOD00066,CRS009,1,70,100,2026-04-10,16,True
ASS0000507,STU00024,MOD00066,CRS009,2,51,100,2026-04-06,56,True
ASS0000508,STU00024,MOD00068,CRS009,1,99,100,2026-02-26,38,True
ASS0000509,STU00024,MOD00069,CRS009,1,83,100,2026-04-10,56,True
ASS0000510,STU00024,MOD00069,CRS009,2,77,100,2026-04-13,21,False
ASS0000511,STU00024,MOD00070,CRS009,1,53,100,2026-04-17,51,True
ASS0000512,STU00024,MOD00070,CRS009,2,65,100,2026-04-14,60,True
ASS0000513,STU00024,MOD00071,CRS009,1,42,100,2026-04-26,41,True
ASS0000514,STU00024,MOD00071,CRS009,2,58,100,2026-04-22,34,False
ASS0000515,STU00024,MOD00072,CRS009,1,92,100,2026-03-04,26,False
ASS0000516,STU00025,MOD00137,CRS018,1,72,100,2026-01-07,12,False
ASS0000517,STU00025,MOD00137,CRS018,2,50,100,2026-01-03,22,True
ASS0000518,STU00025,MOD00137,CRS018,3,95,100,2026-01-05,44,False
ASS0000519,STU00025,MOD00141,CRS018,1,44,100,2026-01-11,12,True
ASS0000520,STU00025,MOD00141,CRS018,2,32,100,2026-01-12,19,True
ASS0000521,STU00025,MOD00141,CRS018,3,80,100,2026-01-08,27,False
ASS0000522,STU00025,MOD00130,CRS017,1,63,100,2025-08-14,41,True
ASS0000523,STU00025,MOD00130,CRS017,2,71,100,2025-08-15,55,True
ASS0000524,STU00025,MOD00130,CRS017,3,96,100,2025-08-16,18,True
ASS0000525,STU00025,MOD00131,CRS017,1,35,100,2025-09-15,45,True
ASS0000526,STU00025,MOD00131,CRS017,2,52,100,2025-09-15,20,True
ASS0000527,STU00025,MOD00132,CRS017,1,41,100,2025-10-20,50,True
ASS0000528,STU00025,MOD00132,CRS017,2,87,100,2025-10-19,44,True
ASS0000529,STU00025,MOD00106,CRS014,1,49,100,2025-11-11,34,True
ASS0000530,STU00025,MOD00106,CRS014,2,44,100,2025-11-06,27,True
ASS0000531,STU00025,MOD00106,CRS014,3,81,100,2025-11-08,51,True
ASS0000532,STU00025,MOD00107,CRS014,1,81,100,2025-10-02,49,True
ASS0000533,STU00025,MOD00108,CRS014,1,80,100,2025-10-10,22,True
ASS0000534,STU00025,MOD00108,CRS014,2,72,100,2025-10-14,10,True
ASS0000535,STU00025,MOD00108,CRS014,3,73,100,2025-10-15,33,True
ASS0000536,STU00025,MOD00109,CRS014,1,59,100,2025-11-25,60,True
ASS0000537,STU00025,MOD00109,CRS014,2,82,100,2025-11-23,55,True
ASS0000538,STU00025,MOD00109,CRS014,3,97,100,2025-11-20,24,False
ASS0000539,STU00025,MOD00111,CRS014,1,44,100,2025-10-13,49,True
ASS0000540,STU00025,MOD00111,CRS014,2,85,100,2025-10-15,33,True
ASS0000541,STU00025,MOD00112,CRS014,1,88,100,2025-10-06,19,True
ASS0000542,STU00025,MOD00112,CRS014,2,54,100,2025-10-06,40,True
ASS0000543,STU00025,MOD00112,CRS014,3,68,100,2025-10-09,25,True
ASS0000544,STU00025,MOD00025,CRS004,1,88,100,2026-03-21,17,True
ASS0000545,STU00025,MOD00025,CRS004,2,90,100,2026-03-22,19,True
ASS0000546,STU00025,MOD00026,CRS004,1,64,100,2026-04-25,13,True
ASS0000547,STU00025,MOD00027,CRS004,1,100,100,2026-05-17,60,False
ASS0000548,STU00025,MOD00029,CRS004,1,88,100,2026-04-27,14,False
ASS0000549,STU00025,MOD00030,CRS004,1,49,100,2026-04-23,41,True
ASS0000550,STU00025,MOD00030,CRS004,2,53,100,2026-04-19,39,True
ASS0000551,STU00025,MOD00030,CRS004,3,100,100,2026-04-20,20,False
ASS0000552,STU00025,MOD00031,CRS004,1,88,100,2026-03-17,26,True
ASS0000553,STU00025,MOD00031,CRS004,2,69,100,2026-03-13,57,True
ASS0000554,STU00025,MOD00002,CRS001,1,53,100,2025-09-12,23,True
ASS0000555,STU00026,MOD00073,CRS010,1,89,100,2026-01-08,40,True
ASS0000556,STU00026,MOD00073,CRS010,2,72,100,2026-01-13,60,True
ASS0000557,STU00026,MOD00076,CRS010,1,64,100,2026-01-09,19,True
ASS0000558,STU00026,MOD00077,CRS010,1,64,100,2025-11-28,16,True
ASS0000559,STU00026,MOD00077,CRS010,2,35,100,2025-12-01,39,True
ASS0000560,STU00026,MOD00077,CRS010,3,55,100,2025-11-28,30,True
ASS0000561,STU00026,MOD00078,CRS010,1,64,100,2026-01-31,41,True
ASS0000562,STU00026,MOD00078,CRS010,2,80,100,2026-01-30,41,False
ASS0000563,STU00026,MOD00078,CRS010,3,69,100,2026-01-28,24,True
ASS0000564,STU00026,MOD00080,CRS010,1,48,100,2025-12-06,44,True
ASS0000565,STU00026,MOD00080,CRS010,2,77,100,2025-12-03,36,True
ASS0000566,STU00027,MOD00140,CRS018,1,75,100,2026-06-14,38,True
ASS0000567,STU00027,MOD00140,CRS018,2,33,100,2026-06-17,20,True
ASS0000568,STU00027,MOD00140,CRS018,3,83,100,2026-06-17,58,False
ASS0000569,STU00028,MOD00149,CRS019,1,80,100,2025-11-21,29,True
ASS0000570,STU00028,MOD00150,CRS019,1,45,100,2025-10-23,40,True
ASS0000571,STU00028,MOD00150,CRS019,2,68,100,2025-10-24,20,True
ASS0000572,STU00028,MOD00151,CRS019,1,51,100,2025-11-06,30,True
ASS0000573,STU00028,MOD00151,CRS019,2,61,100,2025-11-08,33,True
ASS0000574,STU00028,MOD00129,CRS017,1,60,100,2025-08-11,56,True
ASS0000575,STU00028,MOD00134,CRS017,1,57,100,2025-09-05,42,False
ASS0000576,STU00029,MOD00065,CRS009,1,52,100,2026-05-21,27,True
ASS0000577,STU00029,MOD00065,CRS009,2,64,100,2026-05-21,11,True
ASS0000578,STU00029,MOD00065,CRS009,3,97,100,2026-05-21,60,False
ASS0000579,STU00029,MOD00067,CRS009,1,45,100,2026-04-27,43,True
ASS0000580,STU00029,MOD00067,CRS009,2,95,100,2026-05-01,40,True
ASS0000581,STU00029,MOD00068,CRS009,1,70,100,2026-03-12,47,False
ASS0000582,STU00029,MOD00068,CRS009,2,87,100,2026-03-10,26,True
ASS0000583,STU00029,MOD00069,CRS009,1,61,100,2026-03-06,44,True
ASS0000584,STU00029,MOD00069,CRS009,2,99,100,2026-03-06,56,True
ASS0000585,STU00029,MOD00070,CRS009,1,68,100,2026-05-20,36,False
ASS0000586,STU00029,MOD00072,CRS009,1,96,100,2026-04-08,36,False
ASS0000587,STU00029,MOD00075,CRS010,1,63,100,2026-03-23,26,True
ASS0000588,STU00029,MOD00080,CRS010,1,100,100,2026-03-20,25,True
ASS0000589,STU00030,MOD00105,CRS014,1,60,100,2026-01-06,30,True
ASS0000590,STU00030,MOD00106,CRS014,1,55,100,2026-01-06,28,True
ASS0000591,STU00030,MOD00106,CRS014,2,65,100,2026-01-07,26,False
ASS0000592,STU00030,MOD00106,CRS014,3,91,100,2026-01-05,39,True
ASS0000593,STU00030,MOD00108,CRS014,1,37,100,2026-01-24,13,True
ASS0000594,STU00030,MOD00108,CRS014,2,58,100,2026-01-26,46,False
ASS0000595,STU00030,MOD00108,CRS014,3,59,100,2026-01-23,51,True
ASS0000596,STU00030,MOD00112,CRS014,1,83,100,2026-01-27,36,True
ASS0000597,STU00030,MOD00112,CRS014,2,38,100,2026-01-26,50,True
ASS0000598,STU00030,MOD00112,CRS014,3,94,100,2026-01-30,50,True
ASS0000599,STU00030,MOD00065,CRS009,1,87,100,2026-04-19,42,True
ASS0000600,STU00030,MOD00066,CRS009,1,99,100,2026-05-08,27,True
ASS0000601,STU00030,MOD00067,CRS009,1,58,100,2026-05-11,33,True
ASS0000602,STU00030,MOD00067,CRS009,2,52,100,2026-05-09,51,True
ASS0000603,STU00030,MOD00067,CRS009,3,88,100,2026-05-12,33,False
ASS0000604,STU00031,MOD00089,CRS012,1,57,100,2026-05-23,24,True
ASS0000605,STU00031,MOD00089,CRS012,2,94,100,2026-05-23,36,True
ASS0000606,STU00032,MOD00123,CRS016,1,73,100,2026-07-01,41,False
ASS0000607,STU00032,MOD00124,CRS016,1,56,100,2026-06-30,35,True
ASS0000608,STU00032,MOD00125,CRS016,1,81,100,2026-04-26,51,False
ASS0000609,STU00032,MOD00126,CRS016,1,51,100,2026-04-14,23,False
ASS0000610,STU00032,MOD00126,CRS016,2,46,100,2026-04-17,59,True
ASS0000611,STU00032,MOD00126,CRS016,3,84,100,2026-04-15,23,False
ASS0000612,STU00032,MOD00128,CRS016,1,54,100,2026-06-22,21,True
ASS0000613,STU00032,MOD00049,CRS007,1,74,100,2026-04-10,41,True
ASS0000614,STU00032,MOD00049,CRS007,2,80,100,2026-04-10,53,True
ASS0000615,STU00032,MOD00053,CRS007,1,42,100,2026-04-01,35,True
ASS0000616,STU00032,MOD00053,CRS007,2,44,100,2026-04-02,19,False
ASS0000617,STU00032,MOD00053,CRS007,3,75,100,2026-04-04,43,True
ASS0000618,STU00033,MOD00098,CRS013,1,32,100,2026-02-10,42,True
ASS0000619,STU00033,MOD00098,CRS013,2,79,100,2026-02-09,59,False
ASS0000620,STU00033,MOD00099,CRS013,1,43,100,2026-02-20,47,True
ASS0000621,STU00033,MOD00099,CRS013,2,47,100,2026-02-21,54,True
ASS0000622,STU00033,MOD00099,CRS013,3,75,100,2026-02-23,40,True
ASS0000623,STU00033,MOD00101,CRS013,1,89,100,2026-02-17,33,True
ASS0000624,STU00033,MOD00101,CRS013,2,69,100,2026-02-13,31,True
ASS0000625,STU00033,MOD00101,CRS013,3,60,100,2026-02-18,57,True
ASS0000626,STU00033,MOD00103,CRS013,1,39,100,2026-03-23,36,False
ASS0000627,STU00033,MOD00103,CRS013,2,76,100,2026-03-25,15,True
ASS0000628,STU00034,MOD00100,CRS013,1,68,100,2025-05-14,20,True
ASS0000629,STU00034,MOD00100,CRS013,2,77,100,2025-05-16,13,False
ASS0000630,STU00034,MOD00100,CRS013,3,63,100,2025-05-16,14,True
ASS0000631,STU00034,MOD00119,CRS015,1,76,100,2025-12-05,38,True
ASS0000632,STU00034,MOD00147,CRS019,1,100,100,2025-06-10,17,True
ASS0000633,STU00034,MOD00149,CRS019,1,71,100,2025-06-14,51,True
ASS0000634,STU00034,MOD00149,CRS019,2,88,100,2025-06-14,32,True
ASS0000635,STU00034,MOD00149,CRS019,3,67,100,2025-06-17,29,True
ASS0000636,STU00034,MOD00151,CRS019,1,60,100,2025-07-05,21,False
ASS0000637,STU00034,MOD00151,CRS019,2,99,100,2025-07-08,31,True
ASS0000638,STU00034,MOD00107,CRS014,1,78,100,2025-10-11,60,True
ASS0000639,STU00034,MOD00110,CRS014,1,80,100,2025-10-01,48,False
ASS0000640,STU00034,MOD00110,CRS014,2,74,100,2025-10-01,18,True
ASS0000641,STU00034,MOD00110,CRS014,3,75,100,2025-10-03,60,True
ASS0000642,STU00034,MOD00111,CRS014,1,86,100,2025-10-16,52,False
ASS0000643,STU00035,MOD00084,CRS011,1,44,100,2025-11-19,12,True
ASS0000644,STU00035,MOD00084,CRS011,2,87,100,2025-11-15,21,True
ASS0000645,STU00035,MOD00085,CRS011,1,43,100,2025-11-20,59,True
ASS0000646,STU00035,MOD00085,CRS011,2,65,100,2025-11-21,14,True
ASS0000647,STU00035,MOD00085,CRS011,3,82,100,2025-11-22,58,True
ASS0000648,STU00036,MOD00078,CRS010,1,70,100,2026-01-30,36,True
ASS0000649,STU00036,MOD00078,CRS010,2,69,100,2026-01-31,14,False
ASS0000650,STU00036,MOD00078,CRS010,3,82,100,2026-01-29,45,True
ASS0000651,STU00036,MOD00079,CRS010,1,97,100,2026-04-10,19,True
ASS0000652,STU00036,MOD00121,CRS016,1,85,100,2026-03-07,43,True
ASS0000653,STU00036,MOD00121,CRS016,2,58,100,2026-03-10,31,True
ASS0000654,STU00036,MOD00121,CRS016,3,93,100,2026-03-11,13,True
ASS0000655,STU00036,MOD00124,CRS016,1,80,100,2026-04-08,49,True
ASS0000656,STU00036,MOD00124,CRS016,2,43,100,2026-04-11,29,True
ASS0000657,STU00036,MOD00124,CRS016,3,76,100,2026-04-09,31,False
ASS0000658,STU00036,MOD00057,CRS008,1,89,100,2026-03-14,38,True
ASS0000659,STU00036,MOD00058,CRS008,1,46,100,2026-03-26,58,True
ASS0000660,STU00036,MOD00058,CRS008,2,78,100,2026-03-25,20,True
ASS0000661,STU00036,MOD00058,CRS008,3,64,100,2026-03-24,35,True
ASS0000662,STU00036,MOD00062,CRS008,1,36,100,2026-03-29,36,False
ASS0000663,STU00036,MOD00062,CRS008,2,88,100,2026-03-27,54,True
ASS0000664,STU00036,MOD00062,CRS008,3,52,100,2026-03-28,38,True
ASS0000665,STU00036,MOD00063,CRS008,1,86,100,2026-04-10,44,True
ASS0000666,STU00036,MOD00064,CRS008,1,91,100,2026-03-22,56,True
ASS0000667,STU00037,MOD00025,CRS004,1,58,100,2026-05-25,24,True
ASS0000668,STU00037,MOD00025,CRS004,2,74,100,2026-05-25,24,True
ASS0000669,STU00037,MOD00026,CRS004,1,80,100,2026-05-27,35,False
ASS0000670,STU00037,MOD00028,CRS004,1,100,100,2026-03-07,33,True
ASS0000671,STU00037,MOD00030,CRS004,1,66,100,2026-05-23,51,True
ASS0000672,STU00037,MOD00031,CRS004,1,37,100,2026-03-20,22,True
ASS0000673,STU00037,MOD00031,CRS004,2,64,100,2026-03-21,46,False
ASS0000674,STU00037,MOD00032,CRS004,1,54,100,2026-05-29,30,False
ASS0000675,STU00037,MOD00147,CRS019,1,71,100,2026-04-21,10,True
ASS0000676,STU00037,MOD00147,CRS019,2,60,100,2026-04-18,10,True
ASS0000677,STU00037,MOD00147,CRS019,3,80,100,2026-04-17,47,True
ASS0000678,STU00037,MOD00148,CRS019,1,76,100,2026-04-30,44,True
ASS0000679,STU00037,MOD00148,CRS019,2,55,100,2026-05-05,43,True
ASS0000680,STU00037,MOD00148,CRS019,3,73,100,2026-05-02,55,False
ASS0000681,STU00037,MOD00150,CRS019,1,57,100,2026-03-31,12,True
ASS0000682,STU00037,MOD00150,CRS019,2,85,100,2026-03-28,10,False
ASS0000683,STU00037,MOD00151,CRS019,1,31,100,2026-03-12,20,True
ASS0000684,STU00037,MOD00151,CRS019,2,73,100,2026-03-11,28,True
ASS0000685,STU00037,MOD00151,CRS019,3,77,100,2026-03-13,54,True
ASS0000686,STU00037,MOD00152,CRS019,1,35,100,2026-04-26,54,True
ASS0000687,STU00037,MOD00152,CRS019,2,85,100,2026-04-26,35,True
ASS0000688,STU00037,MOD00050,CRS007,1,75,100,2026-04-14,41,False
ASS0000689,STU00037,MOD00051,CRS007,1,88,100,2026-05-06,44,True
ASS0000690,STU00037,MOD00051,CRS007,2,62,100,2026-05-06,58,True
ASS0000691,STU00037,MOD00055,CRS007,1,62,100,2026-04-21,56,True
ASS0000692,STU00037,MOD00056,CRS007,1,31,100,2026-03-23,46,True
ASS0000693,STU00037,MOD00056,CRS007,2,57,100,2026-03-26,59,True
ASS0000694,STU00038,MOD00119,CRS015,1,34,100,2026-01-28,35,True
ASS0000695,STU00038,MOD00119,CRS015,2,46,100,2026-01-27,45,True
